id,created_at,text,media_url
261507979235430400,2012-10-25 16:42:15,"b'RT @ElAmanteDelRap: Yo tampoco s\xc3\xa9 vivir, estoy improvisando \npues cada uno tiene que ir tirando a su manera. http://t.co/JTbcnokY'",http://pbs.twimg.com/media/A6EPaqtCQAAHXw5.jpg
260824601532170240,2012-10-23 19:26:45,b'RT @UnionMarxista: \xc2\xbfRefundar el capitalismo? http://t.co/JX8wNbMM',http://pbs.twimg.com/media/A56f8XaCcAAxwdF.jpg
259023956642787328,2012-10-18 20:11:38,b'RT @TONILA99: Con @chikosdelmaiz en la mani de sta ma\xc3\xb1ana. Muy grandes!!! http://t.co/2enLhP6L',http://pbs.twimg.com/media/A5fysIaCIAE_KrR.jpg
258978835733827586,2012-10-18 17:12:20,"b'RT @_Eskizofrenico: Cari\xc3\xb1o, te he comprado algo por nuestro aniversario. http://t.co/vrGrKR56'",http://pbs.twimg.com/media/A5gTTpYCIAIquS1.jpg
258918076437889024,2012-10-18 13:10:54,b'RT @Soviet_Boy: Para los que hablan basura sobre Cuba sin tener ni puta idea http://t.co/6iYqkxn8',http://pbs.twimg.com/media/A5fW6x2CQAA4Sor.png
258917286621106177,2012-10-18 13:07:46,"b'RT @dicasas82: Una nacion de ovejas, engendra un gobierno de lobos. http://t.co/TaTQEn0O'",http://pbs.twimg.com/media/A5fahGACQAEsQyI.jpg
258576346886848513,2012-10-17 14:32:59,b'RT @CamaradaAlex: Aqu\xc3\xad un peri\xc3\xb3dico de la \xc3\xa9poca http://t.co/FI2jAqJs',http://pbs.twimg.com/media/A5Yz6yCCIAApTe5.jpg
258217498661507072,2012-10-16 14:47:03,"b'RT @DjRandyRuiz: Toteking y Shotta firmando 100 vinilos de ""H\xc3\xa9roe""! http://t.co/SHnKxYiS'",http://pbs.twimg.com/media/A5UpTYLCMAEjOS3.jpg
257562653843681280,2012-10-14 19:24:56,"b'RT @Soviet_Boy: El PSOE es de izquierdas, socialista y obrero. http://t.co/wuVRUsfE'",http://pbs.twimg.com/media/A5MLGSNCMAApmkR.jpg
257474805173997568,2012-10-14 13:35:51,b'RT @HIPHOPRAP2012: - El reggaeton siempre ser\xc3\xa1 mejor que el rap. + http://t.co/Ads9lM54',http://pbs.twimg.com/media/A5K5cQhCcAAQqvV.jpg
257082913944899584,2012-10-13 11:38:37,b'RT @HidanThugLife: \xe2\x80\x94\xc2\xbfSabes ingl\xc3\xa9s? \xe2\x80\x94La duda ofende http://t.co/KryDCN3A',http://pbs.twimg.com/media/A4S__hrCAAAWaQU.jpg
257034051301560321,2012-10-13 08:24:27,b'RT @VioladoresVerso: Un final y un nuevo principio. Todo en una foto. KaseO &amp; Metro!!! http://t.co/33HQvQk2',http://pbs.twimg.com/media/A5B1dinCUAAQg4y.jpg
256834424564510720,2012-10-12 19:11:13,b'RT @ElAmanteDelRap: #CosasQueMeDanGrima http://t.co/gwEzSBaU',http://pbs.twimg.com/media/A5B1D3gCYAADDX8.jpg
256743812469227520,2012-10-12 13:11:09,b'RT @Adrian92Oficial: Duro titular... http://t.co/HlwntWBK',http://pbs.twimg.com/media/AwQQ7cMCAAE6sSV.jpg
